"Handle","Title","Body (HTML)","Vendor","Type","Tags","Published","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Variant SKU","Variant Price","Variant Inventory Qty","Variant Grams","Image Src"
"the-underwire-lace-trim-bikini-top-lemon","","","","","","TRUE","Size","S (6-8)","Color","floral","THEUNDERWIRELACETRIMBIKINITOPLEMON-FLORAL-S68","32.00","0","0",""
"the-underwire-lace-trim-bikini-top-lemon","","","","","","TRUE","Size","M (8-10)","Color","floral","THEUNDERWIRELACETRIMBIKINITOPLEMON-FLORAL-M810","32.00","0","0",""
"the-underwire-lace-trim-bikini-top-lemon","","","","","","TRUE","Size","L (10-12)","Color","floral","THEUNDERWIRELACETRIMBIKINITOPLEMON-FLORAL-L1012","32.00","0","0",""
"the-underwire-lace-trim-bikini-top-lemon","","","","","","TRUE","Size","XL (12-14)","Color","floral","THEUNDERWIRELACETRIMBIKINITOPLEMON-FLORAL-XL1214","32.00","0","0",""
"the-underwire-lace-trim-bikini-top-pink","The underwire lace trim bikini top","<p data-start=""76"" data-end=""468"">Step into endless summer with the Riviera Bloom collection. This vibrant underwire lace trim bikini top blends playful florals with dreamy coastal hues, crafted from premium lightweight fabric with a flattering cut and adjustable ties for versatile comfort and style. Inspired by sun-drenched days along the French Riviera, it captures the romance of the sea and the relaxed feel of endless summer.</p> <p data-start=""470"" data-end=""625"">With its luxurious texture and easy-to-wear design, this top is an essential piece for your sun-soaked adventures. Soak up the sun in style and confidence.</p> <ul> <li>Thick double layered quality fabric</li> <li>Padded cups with supportive underwire</li> <li>Fully adjustable shoulder straps</li> <li>Matching gold trims </li> <li>Lace edging details</li> <li>Pair with our matching bikini bottoms</li> </ul> <p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p> <p class=""p1""><span class=""s1"">Emily is 5’7 and wears a size xs<br>Bust: 32''<br>Waist: 24’’<br>Hips: 34’’<br>Dress size: 6</span></p>","Koko Bay","","Prints, SWIM","TRUE","Size","XS (4-6)","Color","floral","THEUNDERWIRELACETRIMBIKINITOPPINK-FLORAL-XS46","32.00","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/0526BE20-10E2-4117-B969-1D27D146DA19.jpg?v=1754713305"
"the-underwire-lace-trim-bikini-top-pink","","","","","","TRUE","Size","S (6-8)","Color","floral","THEUNDERWIRELACETRIMBIKINITOPPINK-FLORAL-S68","32.00","0","0",""
"the-underwire-lace-trim-bikini-top-pink","","","","","","TRUE","Size","M (8-10)","Color","floral","THEUNDERWIRELACETRIMBIKINITOPPINK-FLORAL-M810","32.00","0","0",""
"the-underwire-lace-trim-bikini-top-pink","","","","","","TRUE","Size","L (10-12)","Color","floral","THEUNDERWIRELACETRIMBIKINITOPPINK-FLORAL-L1012","32.00","0","0",""
"the-underwire-lace-trim-bikini-top-pink","","","","","","TRUE","Size","XL (12-14)","Color","floral","THEUNDERWIRELACETRIMBIKINITOPPINK-FLORAL-XL1214","32.00","0","0",""
"the-v-bikini-top","The V bikini top","<p>Make a statement this vacay season with our gorgeous statement swim. Featuring gold metal V bar detailing for that luxurious feel, and in tones to compliment your tan, she really is the perfect set. A classic and versatile piece that you’ll be reaching for time and time again.</p> <ul> <li>Gold V bar hardware</li> <li>Double layered stretchy high quality lycra, inner lining is made with the same outer fabric</li> <li><span style=""text-align: right;"">Fully adjustable tie at the back</span></li> <li>Bandeau design for minimal tan lines</li> <li><span style=""text-align: right;"">Part of a 4 piece mix and match ccollection which includes: the wide band bikini, the tan bikini top, and the tan bikini bottoms</span></li> </ul> <p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p> <p>Sienna is 5’8 and wears a size 6<br>Bust: 32’’<br>Waist: 24’’<br>Hips: 36’’<br>Dress size: 6-8</p>","Koko Bay","","40, SWIM","TRUE","Size","4","Color","black","THEVBIKINITOP-BLACK-4","18.00","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/F9B1C0BB-E68C-4178-AB54-B007F6DBAC0A.jpg?v=1754698750"
"the-v-bikini-top","","","","","","TRUE","Size","6","Color","black","THEVBIKINITOP-BLACK-6","18.00","0","0",""
"the-v-bikini-top","","","","","","TRUE","Size","8","Color","black","THEVBIKINITOP-BLACK-8","18.00","0","0",""
"the-v-bikini-top","","","","","","TRUE","Size","10","Color","black","THEVBIKINITOP-BLACK-10","18.00","0","0",""
"the-v-bikini-top","","","","","","TRUE","Size","12","Color","black","THEVBIKINITOP-BLACK-12","18.00","0","0",""
"the-v-bikini-top","","","","","","TRUE","Size","14","Color","black","THEVBIKINITOP-BLACK-14","18.00","0","0",""
"the-v-bikini-top","","","","","","TRUE","Size","16","Color","black","THEVBIKINITOP-BLACK-16","18.00","3","0",""
"the-v-bikini-top","","","","","","TRUE","Size","4","Color","white","THEVBIKINITOP-WHITE-4","18.00","6","0",""
"the-v-bikini-top","","","","","","TRUE","Size","6","Color","white","THEVBIKINITOP-WHITE-6","18.00","6","0",""
"the-v-bikini-top","","","","","","TRUE","Size","8","Color","white","THEVBIKINITOP-WHITE-8","18.00","3","0",""
"the-v-bikini-top","","","","","","TRUE","Size","10","Color","white","THEVBIKINITOP-WHITE-10","18.00","1","0",""
"the-v-bikini-top","","","","","","TRUE","Size","12","Color","white","THEVBIKINITOP-WHITE-12","18.00","5","0",""
"the-v-bikini-top","","","","","","TRUE","Size","14","Color","white","THEVBIKINITOP-WHITE-14","18.00","4","0",""
"the-v-bikini-top","","","","","","TRUE","Size","16","Color","white","THEVBIKINITOP-WHITE-16","18.00","4","0",""
"the-v-bikini-top","","","","","","TRUE","Size","4","Color","mocha","THEVBIKINITOP-MOCHA-4","18.00","0","0",""
"the-v-bikini-top","","","","","","TRUE","Size","6","Color","mocha","THEVBIKINITOP-MOCHA-6","18.00","0","0",""
"the-v-bikini-top","","","","","","TRUE","Size","8","Color","mocha","THEVBIKINITOP-MOCHA-8","18.00","0","0",""
"the-v-bikini-top","","","","","","TRUE","Size","10","Color","mocha","THEVBIKINITOP-MOCHA-10","18.00","0","0",""
"the-v-bikini-top","","","","","","TRUE","Size","12","Color","mocha","THEVBIKINITOP-MOCHA-12","18.00","0","0",""
"the-v-bikini-top","","","","","","TRUE","Size","14","Color","mocha","THEVBIKINITOP-MOCHA-14","18.00","0","0",""
"the-v-bikini-top","","","","","","TRUE","Size","16","Color","mocha","THEVBIKINITOP-MOCHA-16","18.00","5","0",""
"the-wide-band-bikini-bottoms","The wide band bikini bottoms","<p>The bikini of the season. Turn heads this summer in our wide band bikini set - the ultimate flattering fit. Featuring double layered fabric in a stylish wide band cut designed to sit on your hips at the perfect height, this is the staple swim you’ll be reaching for again and again.</p> <ul> <li>Thick double layered quality lycra</li> <li><span style=""text-align: right;"">Stretchy fabric, slip on style</span></li> <li><span style=""text-align: right;"">Wide band straps for that ultra flattering fit</span></li> <li><span style=""text-align: right;"">Pair with our matching wide band bikini top</span></li> </ul> <p><span>If in-between sizes we recommend to size up as this item is small fitting.</span></p> <p>Model is 5’6 and wears a size 6</p>","Koko Bay","","30, SWIM","TRUE","Size","4","Color","mocha","THEWIDEBANDBIKINIBOTTOMS-MOCHA-4","20.00","12","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/6746262D-9885-4CC4-97F0-57744F391A98.jpg?v=1754696053"
"the-wide-band-bikini-bottoms","","","","","","TRUE","Size","6","Color","mocha","THEWIDEBANDBIKINIBOTTOMS-MOCHA-6","20.00","5","0",""
"the-wide-band-bikini-bottoms","","","","","","TRUE","Size","8","Color","mocha","THEWIDEBANDBIKINIBOTTOMS-MOCHA-8","20.00","6","0",""
"the-wide-band-bikini-bottoms","","","","","","TRUE","Size","10","Color","mocha","THEWIDEBANDBIKINIBOTTOMS-MOCHA-10","20.00","0","0",""
"the-wide-band-bikini-bottoms","","","","","","TRUE","Size","12","Color","mocha","THEWIDEBANDBIKINIBOTTOMS-MOCHA-12","20.00","0","0",""
"the-wide-band-bikini-bottoms","","","","","","TRUE","Size","14","Color","mocha","THEWIDEBANDBIKINIBOTTOMS-MOCHA-14","20.00","3","0",""
"the-wide-band-bikini-bottoms","","","","","","TRUE","Size","16","Color","mocha","THEWIDEBANDBIKINIBOTTOMS-MOCHA-16","20.00","7","0",""
"the-wide-band-bikini-bottoms","","","","","","TRUE","Size","4","Color","black","THEWIDEBANDBIKINIBOTTOMS-BLACK-4","20.00","8","0",""
"the-wide-band-bikini-bottoms","","","","","","TRUE","Size","6","Color","black","THEWIDEBANDBIKINIBOTTOMS-BLACK-6","20.00","2","0",""
"the-wide-band-bikini-bottoms","","","","","","TRUE","Size","8","Color","black","THEWIDEBANDBIKINIBOTTOMS-BLACK-8","20.00","5","0",""
"the-wide-band-bikini-bottoms","","","","","","TRUE","Size","10","Color","black","THEWIDEBANDBIKINIBOTTOMS-BLACK-10","20.00","0","0",""
"the-wide-band-bikini-bottoms","","","","","","TRUE","Size","12","Color","black","THEWIDEBANDBIKINIBOTTOMS-BLACK-12","20.00","0","0",""
"the-wide-band-bikini-bottoms","","","","","","TRUE","Size","14","Color","black","THEWIDEBANDBIKINIBOTTOMS-BLACK-14","20.00","1","0",""
"the-wide-band-bikini-bottoms","","","","","","TRUE","Size","16","Color","black","THEWIDEBANDBIKINIBOTTOMS-BLACK-16","20.00","6","0",""
"the-wide-band-bikini-bottoms","","","","","","TRUE","Size","4","Color","floral","THEWIDEBANDBIKINIBOTTOMS-FLORAL-4","22.00","3","0",""
"the-wide-band-bikini-bottoms","","","","","","TRUE","Size","6","Color","floral","THEWIDEBANDBIKINIBOTTOMS-FLORAL-6","22.00","17","0",""
"the-wide-band-bikini-bottoms","","","","","","TRUE","Size","8","Color","floral","THEWIDEBANDBIKINIBOTTOMS-FLORAL-8","22.00","1","0",""
"the-wide-band-bikini-bottoms","","","","","","TRUE","Size","10","Color","floral","THEWIDEBANDBIKINIBOTTOMS-FLORAL-10","22.00","22","0",""
"the-wide-band-bikini-bottoms","","","","","","TRUE","Size","12","Color","floral","THEWIDEBANDBIKINIBOTTOMS-FLORAL-12","22.00","0","0",""
"the-wide-band-bikini-bottoms","","","","","","TRUE","Size","14","Color","floral","THEWIDEBANDBIKINIBOTTOMS-FLORAL-14","22.00","0","0",""
"the-wide-band-bikini-bottoms","","","","","","TRUE","Size","16","Color","floral","THEWIDEBANDBIKINIBOTTOMS-FLORAL-16","22.00","0","0",""
"the-wide-band-bikini-bottoms","","","","","","TRUE","Size","4","Color","sage","THEWIDEBANDBIKINIBOTTOMS-SAGE-4","22.00","24","0",""
"the-wide-band-bikini-bottoms","","","","","","TRUE","Size","6","Color","sage","THEWIDEBANDBIKINIBOTTOMS-SAGE-6","22.00","14","0",""
"the-wide-band-bikini-bottoms","","","","","","TRUE","Size","8","Color","sage","THEWIDEBANDBIKINIBOTTOMS-SAGE-8","22.00","17","0",""
"the-wide-band-bikini-bottoms","","","","","","TRUE","Size","10","Color","sage","THEWIDEBANDBIKINIBOTTOMS-SAGE-10","22.00","18","0",""
"the-wide-band-bikini-bottoms","","","","","","TRUE","Size","12","Color","sage","THEWIDEBANDBIKINIBOTTOMS-SAGE-12","22.00","6","0",""
"the-wide-band-bikini-bottoms","","","","","","TRUE","Size","14","Color","sage","THEWIDEBANDBIKINIBOTTOMS-SAGE-14","22.00","10","0",""
"the-wide-band-bikini-bottoms","","","","","","TRUE","Size","16","Color","sage","THEWIDEBANDBIKINIBOTTOMS-SAGE-16","22.00","3","0",""
"the-wide-band-bikini-bottoms","","","","","","TRUE","Size","4","Color","cream","THEWIDEBANDBIKINIBOTTOMS-CREAM-4","22.00","26","0",""
"the-wide-band-bikini-bottoms","","","","","","TRUE","Size","6","Color","cream","THEWIDEBANDBIKINIBOTTOMS-CREAM-6","22.00","12","0",""
"the-wide-band-bikini-bottoms","","","","","","TRUE","Size","8","Color","cream","THEWIDEBANDBIKINIBOTTOMS-CREAM-8","22.00","10","0",""
"the-wide-band-bikini-bottoms","","","","","","TRUE","Size","10","Color","cream","THEWIDEBANDBIKINIBOTTOMS-CREAM-10","22.00","5","0",""
"the-wide-band-bikini-bottoms","","","","","","TRUE","Size","12","Color","cream","THEWIDEBANDBIKINIBOTTOMS-CREAM-12","22.00","8","0",""
"the-wide-band-bikini-bottoms","","","","","","TRUE","Size","14","Color","cream","THEWIDEBANDBIKINIBOTTOMS-CREAM-14","22.00","7","0",""
"the-wide-band-bikini-bottoms","","","","","","TRUE","Size","4","Color","pink","THEWIDEBANDBIKINIBOTTOMS-PINK-4","20.00","18","0",""
"the-wide-band-bikini-bottoms","","","","","","TRUE","Size","6","Color","pink","THEWIDEBANDBIKINIBOTTOMS-PINK-6","20.00","30","0",""
"the-wide-band-bikini-bottoms","","","","","","TRUE","Size","8","Color","pink","THEWIDEBANDBIKINIBOTTOMS-PINK-8","20.00","22","0",""
"the-wide-band-bikini-bottoms","","","","","","TRUE","Size","10","Color","pink","THEWIDEBANDBIKINIBOTTOMS-PINK-10","20.00","25","0",""
"the-wide-band-bikini-bottoms","","","","","","TRUE","Size","12","Color","pink","THEWIDEBANDBIKINIBOTTOMS-PINK-12","20.00","6","0",""
"the-wide-band-bikini-bottoms","","","","","","TRUE","Size","14","Color","pink","THEWIDEBANDBIKINIBOTTOMS-PINK-14","20.00","0","0",""
"the-wide-band-bikini-bottoms","","","","","","TRUE","Size","16","Color","pink","THEWIDEBANDBIKINIBOTTOMS-PINK-16","20.00","2","0",""
"the-wide-band-bikini-bottoms","","","","","","TRUE","Size","4","Color","mauve","THEWIDEBANDBIKINIBOTTOMS-MAUVE-4","22.00","19","0",""
"the-wide-band-bikini-bottoms","","","","","","TRUE","Size","6","Color","mauve","THEWIDEBANDBIKINIBOTTOMS-MAUVE-6","22.00","5","0",""
"the-wide-band-bikini-bottoms","","","","","","TRUE","Size","8","Color","mauve","THEWIDEBANDBIKINIBOTTOMS-MAUVE-8","22.00","2","0",""
"the-wide-band-bikini-bottoms","","","","","","TRUE","Size","10","Color","mauve","THEWIDEBANDBIKINIBOTTOMS-MAUVE-10","22.00","3","0",""
"the-wide-band-bikini-bottoms","","","","","","TRUE","Size","12","Color","mauve","THEWIDEBANDBIKINIBOTTOMS-MAUVE-12","22.00","1","0",""
"the-wide-band-bikini-bottoms","","","","","","TRUE","Size","14","Color","mauve","THEWIDEBANDBIKINIBOTTOMS-MAUVE-14","22.00","2","0",""
"the-wide-band-bikini-bottoms","","","","","","TRUE","Size","16","Color","mauve","THEWIDEBANDBIKINIBOTTOMS-MAUVE-16","22.00","6","0",""
"wide-band-bikini-bottoms-black","The wide band bikini bottoms","<p>The bikini of the season. Turn heads this summer in our wide band bikini set - the ultimate flattering fit. Featuring double layered fabric in a stylish wide band cut designed to sit on your hips at the perfect height, this is the staple swim you’ll be reaching for again and again.</p> <ul> <li>Thick double layered quality lycra</li> <li><span style=""text-align: right;"">Stretchy fabric, slip on style</span></li> <li><span style=""text-align: right;"">Wide band straps for that ultra flattering fit</span></li> <li><span style=""text-align: right;"">Pair with our matching wide band bikini top</span></li> <li>Please take care as colour may transfer</li> </ul> <p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p> <p>Holly is 5’5 and wears a size 4<br>Bust: 32A<br>Waist: 23’’<br>Hips: 34’’<br>Dress size: 4-6</p>","Koko Bay","","30, SWIM","TRUE","Size","4","Color","white","WIDEBANDBIKINIBOTTOMSBLACK-WHITE-4","20.00","22","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/C5E9456A-DE29-483F-8DFC-594628107A8B.jpg?v=1754686282"
"wide-band-bikini-bottoms-black","","","","","","TRUE","Size","6","Color","white","WIDEBANDBIKINIBOTTOMSBLACK-WHITE-6","20.00","14","0",""
"wide-band-bikini-bottoms-black","","","","","","TRUE","Size","8","Color","white","WIDEBANDBIKINIBOTTOMSBLACK-WHITE-8","20.00","8","0",""
"wide-band-bikini-bottoms-black","","","","","","TRUE","Size","10","Color","white","WIDEBANDBIKINIBOTTOMSBLACK-WHITE-10","20.00","14","0",""
"wide-band-bikini-bottoms-black","","","","","","TRUE","Size","12","Color","white","WIDEBANDBIKINIBOTTOMSBLACK-WHITE-12","20.00","7","0",""
"wide-band-bikini-bottoms-black","","","","","","TRUE","Size","14","Color","white","WIDEBANDBIKINIBOTTOMSBLACK-WHITE-14","20.00","4","0",""
"wide-band-bikini-bottoms-black","","","","","","TRUE","Size","16","Color","white","WIDEBANDBIKINIBOTTOMSBLACK-WHITE-16","20.00","10","0",""
"the-wide-band-bikini-bottoms-blue","The wide band bikini bottoms","<p>The bikini of the season. Turn heads this summer in our wide band bikini set - the ultimate flattering fit. Featuring double layered fabric in a stylish wide band cut designed to sit on your hips at the perfect height, this is the staple swim you’ll be reaching for again and again.</p> <ul> <li>Thick double layered quality lycra</li> <li><span style=""text-align: right;"">Stretchy fabric, slip on style</span></li> <li><span style=""text-align: right;"">Wide band straps for that ultra flattering fit</span></li> <li><span style=""text-align: right;"">Pair with our matching wide band bikini top</span></li> <li>Please take care as colour may transfer</li> </ul> <p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p> <p>Holly is 5’5 and wears a size 4<br>Bust: 32A<br>Waist: 23’’<br>Hips: 34’’<br>Dress size: 4-6</p>","Koko Bay","","30, Prints, SWIM","TRUE","Size","4","Color","paisley","THEWIDEBANDBIKINIBOTTOMSBLUE-PAISLEY-4","20.00","5","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/D2A713EF-3685-48E7-ABC8-9B775F8748AE.jpg?v=1754704078"
