"Handle","Title","Body (HTML)","Vendor","Type","Product Category","Tags","Published","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Variant SKU","Variant Price","Variant Inventory Tracker","Variant Inventory Policy","Variant Fulfillment Service","Variant Inventory Qty","Variant Grams","Variant Image","Image Src","Metafield: custom.product_type_standard [single_line_text_field]","Metafield: custom.product_type_detail [single_line_text_field]","Metafield: custom.style [single_line_text_field]","Metafield: custom.material [single_line_text_field]","Metafield: custom.fit_type [single_line_text_field]","Metafield: custom.colour_family [single_line_text_field]"
"the-tan-bikini-bottoms","","","","","","","","Size","12","Color","Black White","THETANBIKINIBOTTOMS-BLACK WHITE-12","16.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/89726FBE-B5E6-43B6-BAF4-BF590C857E4F.jpg?v=1754689693","","Bottom","","","","",""
"the-tan-bikini-bottoms","","","","","","","","Size","14","Color","Black White","THETANBIKINIBOTTOMS-BLACK WHITE-14","16.00","shopify","deny","manual","3","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/89726FBE-B5E6-43B6-BAF4-BF590C857E4F.jpg?v=1754689693","","Bottom","","","","",""
"the-tan-bikini-bottoms","","","","","","","","Size","16","Color","Black White","THETANBIKINIBOTTOMS-BLACK WHITE-16","16.00","shopify","deny","manual","3","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/89726FBE-B5E6-43B6-BAF4-BF590C857E4F.jpg?v=1754689693","","Bottom","","","","",""
"the-tan-bikini-bottoms","","","","","","","","Size","4","Color","Leopard","THETANBIKINIBOTTOMS-LEOPARD-4","18.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/E7EE3BAF-FF57-4B77-8DCE-28E05BF37598.jpg?v=1754689914","","Bottom","","","","",""
"the-tan-bikini-bottoms","","","","","","","","Size","6","Color","Leopard","THETANBIKINIBOTTOMS-LEOPARD-6","18.00","shopify","deny","manual","-1","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/E7EE3BAF-FF57-4B77-8DCE-28E05BF37598.jpg?v=1754689914","","Bottom","","","","",""
"the-tan-bikini-bottoms","","","","","","","","Size","8","Color","Leopard","THETANBIKINIBOTTOMS-LEOPARD-8","18.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/E7EE3BAF-FF57-4B77-8DCE-28E05BF37598.jpg?v=1754689914","","Bottom","","","","",""
"the-tan-bikini-bottoms","","","","","","","","Size","10","Color","Leopard","THETANBIKINIBOTTOMS-LEOPARD-10","18.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/E7EE3BAF-FF57-4B77-8DCE-28E05BF37598.jpg?v=1754689914","","Bottom","","","","",""
"the-tan-bikini-bottoms","","","","","","","","Size","12","Color","Leopard","THETANBIKINIBOTTOMS-LEOPARD-12","18.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/E7EE3BAF-FF57-4B77-8DCE-28E05BF37598.jpg?v=1754689914","","Bottom","","","","",""
"the-tan-bikini-bottoms","","","","","","","","Size","14","Color","Leopard","THETANBIKINIBOTTOMS-LEOPARD-14","18.00","shopify","deny","manual","3","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/E7EE3BAF-FF57-4B77-8DCE-28E05BF37598.jpg?v=1754689914","","Bottom","","","","",""
"the-tan-bikini-bottoms","","","","","","","","Size","16","Color","Leopard","THETANBIKINIBOTTOMS-LEOPARD-16","18.00","shopify","deny","manual","8","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/E7EE3BAF-FF57-4B77-8DCE-28E05BF37598.jpg?v=1754689914","","Bottom","","","","",""
